1.58,1.64379e-07,8.07274e-06,0.000128383,6.25354e-19,1.86823e-16,3.35069e-07,19.8525,23.2494,70.2045,85.1262
1.6,1.64286e-07,8.06674e-06,0.00012831,6.66914e-19,2.04794e-16,3.30763e-07,19.8504,23.2504,70.2081,85.1362
1.62,1.64062e-07,8.05426e-06,0.000128135,7.10271e-19,2.24207e-16,3.26505e-07,19.849,23.2514,70.2116,85.1506
1.64,1.63706e-07,8.03534e-06,0.000127858,7.55465e-19,2.45153e-16,3.22297e-07,19.8478,23.2525,70.2154,85.1649
1.66,1.63221e-07,8.00999e-06,0.000127478,8.02535e-19,2.67728e-16,3.1814e-07,19.8467,23.2535,70.2194,85.1793
1.68,1.62605e-07,7.97825e-06,0.000126998,8.51524e-19,2.92033e-16,3.14034e-07,19.8458,23.2545,70.2235,85.1936
1.7,1.61861e-07,7.94018e-06,0.000126416,9.02476e-19,3.18171e-16,3.09983e-07,19.845,23.2555,70.2276,85.208
1.72,1.6099e-07,7.89584e-06,0.000125735,9.5544e-19,3.46252e-16,3.05987e-07,19.8443,23.2566,70.2318,85.2222
1.74,1.59992e-07,7.8453e-06,0.000124956,1.01046e-18,3.76389e-16,3.02046e-07,19.8439,23.2576,70.2361,85.2373
1.76,1.58869e-07,7.78864e-06,0.000124079,1.06761e-18,4.08699e-16,2.98164e-07,19.8451,23.2586,70.2403,85.2586
1.78,1.57623e-07,7.72594e-06,0.000123106,1.12693e-18,4.43306e-16,2.9434e-07,19.8463,23.2596,70.2447,85.2798
1.8,1.56257e-07,7.65732e-06,0.000122039,1.18849e-18,4.80336e-16,2.90575e-07,19.8477,23.2606,70.249,85.301
1.82,1.54772e-07,7.58287e-06,0.000120879,1.25237e-18,5.19922e-16,2.86872e-07,19.8492,23.2616,70.2534,85.322
1.84,1.5317e-07,7.50272e-06,0.000119628,1.31864e-18,5.62201e-16,2.8323e-07,19.8509,23.2626,70.2578,85.343
1.86,1.51455e-07,7.417e-06,0.000118288,1.3874e-18,6.07314e-16,2.79651e-07,19.8527,23.2636,70.2622,85.3638
1.88,1.49628e-07,7.32585e-06,0.000116861,1.45873e-18,6.55409e-16,2.76135e-07,19.8546,23.2646,70.2667,85.3845
1.9,1.47694e-07,7.2294e-06,0.00011535,1.53275e-18,7.06638e-16,2.72684e-07,19.8567,23.2656,70.2712,85.406
1.92,1.45654e-07,7.12782e-06,0.000113756,1.60957e-18,7.61157e-16,2.69299e-07,19.8601,23.2666,70.2757,85.4333
1.94,1.43512e-07,7.02127e-06,0.000112083,1.68932e-18,8.19129e-16,2.65979e-07,19.8636,23.2675,70.2802,85.4604
1.96,1.41272e-07,6.90992e-06,0.000110334,1.77215e-18,8.80722e-16,2.62725e-07,19.8671,23.2685,70.2846,85.4873
1.98,1.38937e-07,6.79395e-06,0.00010851,1.85821e-18,9.46108e-16,2.59539e-07,19.8708,23.2694,70.2891,85.5139
2,1.3651e-07,6.67354e-06,0.000106614,1.94769e-18,1.01547e-15,2.56421e-07,19.8746,23.2704,70.2936,85.5404
2.02,1.33997e-07,6.54889e-06,0.000104651,2.04075e-18,1.08898e-15,2.53371e-07,19.8784,23.2713,70.298,85.5666
2.04,1.314e-07,6.42021e-06,0.000102622,2.13763e-18,1.16684e-15,2.5039e-07,19.8823,23.2723,70.3025,85.5926
2.06,1.28724e-07,6.28768e-06,0.000100532,2.23854e-18,1.24924e-15,2.47478e-07,19.8863,23.2732,70.3069,85.6183
2.08,1.25973e-07,6.15154e-06,9.83834e-05,2.34373e-18,1.33637e-15,2.44636e-07,19.8904,23.2741,70.3113,85.6438
2.1,1.23151e-07,6.012e-06,9.61796e-05,2.45346e-18,1.42845e-15,2.41865e-07,19.8945,23.275,70.3157,85.669
2.12,1.20264e-07,5.86928e-06,9.39242e-05,2.56804e-18,1.52569e-15,2.39163e-07,19.8987,23.2759,70.3201,85.6939
2.14,1.17315e-07,5.72361e-06,9.16209e-05,2.68777e-18,1.62829e-15,2.36532e-07,19.9029,23.2768,70.3245,85.7185
2.16,1.1431e-07,5.57524e-06,8.92735e-05,2.813e-18,1.73649e-15,2.33973e-07,19.9072,23.2776,70.3289,85.7428
2.18,1.11252e-07,5.42439e-06,8.68855e-05,2.94407e-18,1.85051e-15,2.31484e-07,19.9116,23.2785,70.3333,85.7668
2.2,1.08148e-07,5.27131e-06,8.44609e-05,3.0814e-18,1.97059e-15,2.29067e-07,19.9159,23.2793,70.3377,85.7905
2.22,1.05002e-07,5.11624e-06,8.20036e-05,3.22538e-18,2.09695e-15,2.26722e-07,19.9205,23.2802,70.3421,85.8173
2.24,1.01819e-07,4.95945e-06,7.95174e-05,3.37647e-18,2.22985e-15,2.24448e-07,19.9252,23.281,70.3464,85.846
2.26,9.86045e-08,4.80118e-06,7.70064e-05,3.53513e-18,2.36953e-15,2.22247e-07,19.9299,23.2818,70.3506,85.8743
